"2","대기안정도에 대해 설명해 주세요.","대기안정도는 정역학적 안정도와 동역학적 안정도가 있습니다. 정지상태에 있는 대기가 안정도가 변화하였을 경우 동역학적 안정도로 측정하며 반대로 대기 안정도가 높은 대기가 급격히 그 안정도가 하락하였을 떄는 정역학적 안정도라고 불리웁니다","F",""
"2","대기안정도에 대해 설명해 주세요.","대기의 안정도는 운동을 하고 있는 경우 동역학적 안정도라고 불리웁니다. 또한 동역학적 안정도는 대부분의 경우 기층이 전도를 일으키기 떄문에, 천둥과 번개와 같은 자연 현상을 일으키는 역할을 하고 있습니다.","F",""
"2","대기안정도에 대해 설명해 주세요.","운동하고 있는 대기의 안정도를 동역학적 안정도라고 합니다. 이에 관여하는 가장 중요한 요인은 풍속의 연직 또는 수평 경도입니다. 불연속면에 파동이 발생하는가 않는가, 편서풍대에 파동이 발생하는가 않는가 등을 판정하며, 저기압 발달에 관한 이론의 기초가 됩니다. 파동에 작용하는 힘으로는 중력, 지구 회전에 의한 관성력 및 풍속차에 수반되는 변형력을 들 수 있습니다.","P","편서풍에 대해 설명해 주세요."
"1","기후에 대해 설명해 주세요.","사전적으로 기후는 일정한 지역에서 장기간에 걸쳐 나타나는 대기현상의 평균적인 상태로 날씨가 시시각각 변화하는 순간적인 대기현상이라면, 기후는 장기간의 대기현상을 종합한 것이라고 정의됩니다. 기후는 서양적인 의미로는 지후, 동양적인 의미로는 24절기 · 72후 등 시후의 뜻이 강합니다.","P","24절기와 기후의 관계를 설명해 주세요."
"1","기후에 대해 설명해 주세요.","기후와 대별되는 단어가 날씨입니다. 날씨는 길지 않은 시간대의 종합적인 기상상태를 말합니다. 기상과 다른 점은 날씨가 생활조건에 보다 깊이 관여하고 있다는 점입니다. 날씨는 기압, 기온, 습도, 바람, 구름의 양과 형태, 강수량, 일조, 시정의 기상요소를 종합한 대기의 상태입니다.","P","구름에 대해 설명해 주세요."
"1","기후에 대해 설명해 주세요.","기후는 날씨라고 사회적으로 표현됩니다. 길지 않은 시간 대 예를 들어, 하루에 발생하는 대기의 상태에 대한 평균을 측정하는 것이 기후이며, 해당 구성요소로는 바람의 세기, 기온, 수온, 강수량 등이 포함되고 있습니다.","F",""
"1","기후에 대해 설명해 주세요.","기후는 대기의 장기적인 평균 상태를 의미합니다. 주로 1년 단위로 측정되며, 대기 현상은 지역마다 다르게 나타나기 때문에 각 지역의 기후는 모두 다르지만, 지역의 시간적 변화는 영구적으로 일어나지 않는다는 특징을 가지고 있습니다","F",""
"1","기후에 대해 설명해 주세요.","기후는 일정한 지역에서 장기간에 걸쳐 나타나는 대기현상을 칭하는 용어입니다. 따라서 기후는 지속적으로 변화하는 단위이기 때문에, 해당 기후보다 더 장기적으로 평균적인 대기현상을 측정하는 날씨 개념을 더욱 자주 사용하고 있습니다","F",""
"1","기후에 대해 설명해 주세요.","사람들은 오랜 경험을 통해 기후 환경에 적절히 적응하면서 독특한 문화를 만들어 나갑니다. 눈이 많이 내리는 곳은 지붕의 경사가 급합니다. 바람이 강한 지역에서는 바람에 견딜 수 있는 구조의 주거를 만듭니다. 다시 말해 기후라는 용어에는 사람들이 살고 있는 지역의 개념이 반영되어 있습니다.","P","바람에 대해 설명해 주세요."
"1","대기권에 대해 설명해 주세요.","대기권이란 우리가 살고 있는 지구를 에워싸고 있는 공기층을 말합니다. 통상 대기권의 영역은 지표면으로부터 약 10,000㎞ 정도까지로 봅니다. 지구를 둘러싸고 있는 공기의 층을 대기라고 부릅니다. 중력으로 지구표면에 밀착되어 지구와 같이 서에서 동으로 회전하는 기체의 총칭이라 할 수 있습니다.","P","중력에 대해 설명해 주세요."
"1","대기권에 대해 설명해 주세요.","대기의 존재로 인해 지구는 태양의 직사광선에 무한히 가열되지 않습니다. 야간에는 복사냉각에 의해 극저온으로 떨어지지 않습니다. 또 대기는 유성이나 우주선, 태양의 미립자, 복사 등 높은 에너지 입자의 침입으로부터 지구를 보호하고, 인류가 살아갈 수 있도록 산소와 맑은 공기를 공급해 줍니다.","P","태양의 미립자에 대해 설명해 주세요."
"1","대기권에 대해 설명해 주세요.","대기권이란 대기의 가장 상층부에 존재하는 대기층으로서 인간활동에 가장 중요한 역할을 합니다. 지표면에서 가장 멀어 인간의 활동에 영향을 줄것같지 않지만 태양복사에너지를 지속적으로 유지하게 하여 지구의 온도를 유지하는 중요한 역할을 합니다","F",""
"1","대기권에 대해 설명해 주세요.","대기권이란 우리가 살고 있는 지구의 대기의 가장 아랫부분에 위치하여 인간활동이 가능하게 되는 지역을 말합니다. 대류활동이 활발하게 일어나기 떄문에 비행기의 경우 해당 대류를 피하기 위해 열권에서 주로 비행을 하고 있습니다.","F",""
"1","대기권에 대해 설명해 주세요.","대기권의 대부분은 질소와 이산화탄소로 이루어져있으며 유기체의 호흡에 필요한 산소는 단지 9%만 존재할 뿐입니다. 지구온난화로 대기권의 이산화탄소가 높아짐에 따라 해당 산소의 비율이 감소하여 유기체의 터전이 사라지고 있습니다","F",""
"1","대기권에 대해 설명해 주세요.","대기의 대부분은 질소와 산소로 구성되어 있습니다. 그러나 아주 미량밖에 없는 이산화탄소나 오존, 수증기의 역할은 매우 큽니다. 수증기의 90%는 지표면에서 수 km까지의 층에 밀집해 있습니다. 공기 중에 포함된 수증기는 적은 양이지만, 상변화로 대기에 에너지를 공급해 주는 매우 중요한 역할을 합니다.","P","수증기의 상변화에 대해 설명해 주세요."
"1","대류권에 대해 설명해 주세요.","대기권은 고도에 따른 기온 변화에 따라 4개의 층으로 구분합니다. 각 층의 이름은 권이 됩니다. 그리고 권과 권의 경계면을 권계면이라 합니다. 대류권은 대기 질량의 대부분을 차지하는 층입니다. 대표적인 특성은 고도가 증가함에 따라 기온이 감소한다는 것입니다. 태양복사가 지면에서 흡수된 후, 장파로 재복사되는 층입니다. ","P","대류권의 특징을 설명해 주세요."
"1","대류권에 대해 설명해 주세요.","대류권의 하층부는 기온이 높게 됩니다. 그러나 상층으로 갈수록 복사냉각되어 기온은 낮아집니다. 대류권은 고도에 따라 일정한 비율로 기온이 감소하는 기온감률을 갖습니다. 건조공기는 1km에 10도 정도 하강하고, 포화공기는 5도 정도 하강합니다. 실제 대기 중의 습윤공기는 1km에 6.5도의 기온감률을 갖습니다.","P","습윤공기에 대해 설명해 주세요."
"1","대류권에 대해 설명해 주세요.","대기권에 대해 고도에 따른 4개로 나눈 것 중 하나입니다. 낮은 쪽에서 2번째에 해당하는 층으로 10~13km에서 시작하여 50km에서 끝나는데 시작되는 높이는 위도마다 조금씩 달라집니다. 북극과 남극에서는 좀더 낮은 곳에서 시작되어 8km상공에서 시작됩니다.","F",""
"1","대류권에 대해 설명해 주세요.","대류권은 성층권과 열권 사이에 위치하며 고도가 상승할수록 온도가 계속해서 감소한다는 특징을 가지고 있습니다. 대기권 내에서 가장 낮은 온도가 위치하는 곳이며 대류가 불안정하기 떄문에 날씨현상이 일어나고 있습니다.","F",""
"1","대류권에 대해 설명해 주세요.","중간권 계면에서 열권계면 사이에 위치한 영역을 대류권이라고 합니다. 고도가 상승할수록 온도가 계속 증가하는데 이는 대류권 입자들이 태양 복사열을 흡수하기 때문에 일반적으로 가장 높은 대류권에서 입자가 많기 때문에 가장 높은 온도를 자랑합니다","F",""
"1","대류권에 대해 설명해 주세요.","중위도에서 대류권의 구조는 저층, 지표층, 이류층으로 나뉩니다. 지상으로부터 2m 높이의 대기층을 저층이라고 하며 미기상학이 적용됩니다. 이보다 위인 지표층은 지상층이라고도 부릅니다. 2m~2km까지의 공기층으로 지표의 마찰이 바람에 영향을 미치는 고도입니다. 기온은 고도에 따라 감소하고, 습도는 일변화의 영향을 받습니다.","P","이류층에 대해 설명해 주세요."
"2","성층권에 대해 설명해 주세요.","대류권계면과 고도 50km 정도인 성층권계면 사이의 층입니다. 온도가 거의 일정하거나 서서히 증가하는 층이기에 대류권과 구별됩니다. 구조는 둘로 나뉩니다. 먼저 등온층은 대류권계면으로부터 35km까지의 층입니다. 기온이 높이와 무관하게 거의 일정한 층입니다.","P","등온층의 특징을 설명해 주세요."
"2","성층권에 대해 설명해 주세요.","등온층에서는 대기가 안정하고 불순물이 적어서 일반적으로는 구름이 없습니다. 그러나 가끔 하층에 권운이나 진주모운이 나타나기도 합니다. 성층권의 가장 큰 특징은 오존층이 존재한다는 점입니다. 오존으로 인해 고도에 따라 기온이 서서히 상승합니다. 오존이 태양광선으로부터 자외선을 흡수하기 때문입니다.","P","권운에 대해 설명해 주세요."
"2","성층권에 대해 설명해 주세요.","성층권은 대기권 가장 높은 곳에서 위치한 곳으 기상현상은 찾아보기 힘들지만 대략 고도 10km 정도에서 상층대기 번개의 일종인 엘브스가 관찰되며 오로라가 10~25km 드물게 100km 까지의 높이에서 관찰되고 있습니다.","F",""
"2","성층권에 대해 설명해 주세요.","성층권은 대류권에 존재하는 산소와 오존이 자외선을 상층에서부터 흡수하면서 발생하는 열로 상층부터 뜨거워지기 때문에 성층권 하층이 온도가 높고 대류권계면과 멀어질수록 온도가 감소하는 특징을 가지고 있습니다.","F",""
"2","성층권에 대해 설명해 주세요.","엄밀히 정의하면 성층권은 킬로미터당 섭씨온도가 2도 이하로 떨어지는 최저 고도가 성층권계면에 위치합니다. 성층권 계면에서는 기온이 영하 50~60도에 이르며 성층권계면의 높이는 지역마다 계절마다 수시로 변하는 특징을 가지고 있습니다","F",""
"2","성층권에 대해 설명해 주세요.","성층권에서 나타나는 현상으로 진주모운이 있습니다. 북유럽에서 푄 현상이 있고, 구름이 없을 때 나타나는 섬세한 렌즈형의 녹적색 구름입니다. 일종의 지형성 구름으로 고도는 20~30km 정도에 나타납니다. 음파의 이상전파 현상도 나타납니다. 이것은 상층 50km 부근에 고온층이 있기에 발생하는 현상입니다.","P","진주모운에 대해 설명해 주세요."
"1","프레온가스에 대해 설명해 주세요.","메테인, 에테인과 같은 가장 기본적인 탄화수소 화합물에서 수소 부분을 플루오린이나 다른 할로젠 원소로 치환한 물질입니다. 냉장고, 에어컨 등의 냉매로 사용되며 이외에도 용제나 발포제, 스프레이나 소화기의 분무제 등으로 사용됩니다. 프레온은 그 안정한 성질 때문에 공기 중에 나온 후에 분해되지 않습니다.","P","할로젠 원소의 특징을 설명해 주세요."
"1","프레온가스에 대해 설명해 주세요.","기류 등에 의해 성층권까지 올라간 프레온은 자외선에 의해 분해되어 염소 원자를 내놓습니다. 염소는 원자 상태에서 강력한 산화능력을 가지고 있기 때문에 성층권에 있는 오존과 반응하여 오존을 산소로 되돌리게 합니다. 이러한 반응이 연속적으로 나타나기 때문에 결국 성층권에 있는 오존층이 파괴되는 결과를 낳게 됩니다.","P","산화능력에 대해 설명해 주세요."
"1","프레온가스에 대해 설명해 주세요.","프레온가스는 냉장고의 냉매역할을 하는 것으로 냉장고의 순환구조에 따라서 지속적으로 냉장고 내부에서 열을 흡수, 방출하는 역할을 합니다. 인체에는 무해하며 반감기가 짧기 때문에 대기 오염을 일으키지는 않습니다.","F",""
"1","프레온가스에 대해 설명해 주세요.","프레온 가스는 오존층을 보호하게 됩니다. 프레온 가스는 대부분 오존과 같은 산소와 수소의 결합을 통해서 이뤄지기 때문에 오존과 만나면 화학적 변화에 따라서 오존 층을 더욱 두텁게 만드는 특징을 가지고 있습니다","F",""
